,q1signal,q1signalRolling,lastsignal,position,adjClose,rtnSPY,cRtn-SPY,rtnPort,cRtn-Port
2018-10-01,0.00022055916979962054,0.00034281307589634484,0.0007693054520547299,1.0,280.49538510909997,-0.0005827306072662131,0.08507256832517185,-0.0005827306072662131,0.16759366136004084
2018-10-02,0.00022404643616965754,0.0004417647855965998,0.0008374050738165471,1.0,280.33193186299997,0.0005487721223111919,0.08566802590135336,0.0005487721223111919,0.16823440421158242
2018-10-03,0.00017740607247327533,0.0004699872901596597,0.0011639716425337425,-1,280.4857702122,-0.007815713697851834,0.07718275543999642,0.007815713697851834,0.17736498984688076
2018-10-04,7.588249458166851e-05,0.0006161420843201082,0.0010114282418536142,-1,278.2935737359,-0.0055970149256058255,0.07115374748019354,0.0055970149256058255,0.1839547192679396
2018-10-05,0.0001261173454014687,0.0007571420964561715,0.0012491156533892495,-1,276.73596045,0.0,0.07115374748019354,-0.0,0.1839547192679396
2018-10-08,3.565655717215982e-07,0.0008023552629356385,0.0010307309705978815,-1,276.73596045,-0.00145924536169173,0.06959067134252428,0.00145924536169173,0.1856823997004844
2018-10-09,-2.2247419647878163e-06,0.0009234166578350807,0.0012162624064146522,-1,276.33213478330003,-0.03166318719522587,0.03572402169353861,0.03166318719522587,0.22322488347628555
2018-10-10,2.8069149726672153e-05,0.001020079606225748,0.0017008832074238388,-1,267.5825786716,-0.022026590011054226,0.012910553303094874,0.022026590011054226,0.25016835647593716
2018-10-11,-9.989825255974296e-06,0.001096351306565812,0.0013490888590459841,-1,261.6886469171,0.013888378586982997,0.02697823854211867,-0.013888378586982997,0.23280554504373296
2018-10-12,-2.0000751922564555e-05,0.001122496688506267,0.0015221779778849143,-1,265.32307791740004,-0.005616959593933268,0.02120974327237879,0.005616959593933268,0.23973016397742053
2018-10-15,-6.601782640722591e-05,0.001122496688506267,0.0008597867936461914,1.0,263.8327689094,0.021865889212499656,0.043539402381497894,0.021865889212499656,0.26683796639634494
2018-10-16,-2.3085213279657563e-05,0.0009442588821220365,0.0004446348817198973,1.0,269.601707005,0.00017831669069923173,0.043725482874344745,0.00017831669069923173,0.26706386475016486
2018-10-17,4.195560339894767e-05,0.0007512530957133091,0.0006447193977804271,1.0,269.6497814892,-0.01444107684083551,0.028652962975418195,-0.01444107684083551,0.24876609811706163
2018-10-18,-6.875337207817468e-06,0.0007512530957133091,0.0009911614318736254,1.0,265.75574827459997,-0.0005426917511147655,0.028094721497651687,-0.0005426917511147655,0.24808840305654178
2018-10-19,1.4397898152587677e-05,0.0007372211083398817,0.0008317228188993364,1.0,265.6115248222,-0.004488687782648326,0.023479925281860048,-0.004488687782648326,0.24248612389007684
2018-10-22,2.5444429105505197e-05,0.0007372211083398817,0.0009850169090680901,1.0,264.4192776158,-0.005090723973824152,0.018269671489499872,-0.005090723973824152,0.23616096999204572
2018-10-23,7.209932714459614e-05,0.0007372211083398817,0.0015496825915253148,-1,263.0731920601,-0.03029860019746533,-0.012582474180164893,0.03029860019746533,0.2736149170015456
2018-10-24,5.294115293515442e-05,0.0007372211083398817,0.0015113915811418362,-1,255.1024425912,0.017940600030373455,0.005132388713549707,-0.017940600030373455,0.2507655011829035
