,raw_sSPY,raw_s_meanSPY,raw_volatilitySPY,raw_scoreSPY,sSPY,s_meanSPY,s_volatilitySPY,s_scoreSPY,s_volumeSPY,sv_meanSPY,sv_volatilitySPY,sv_scoreSPY,s_dispersionSPY,s_buzzSPY,s_deltaSPY,next_Return,today_Return,classret
2017-09-05,3.325,-2.6919999999999997,7.879,0.764,2.491,-1.13,4.343999999999999,0.8340000000000001,287.0,349.764,174.75900000000001,-0.359,0.474,0.733,-0.20100000000000007,0.003413801511828141,-0.007182052937382466,1
2017-09-06,-5.16,-2.591,7.608,-0.33799999999999997,-1.855,-1.047,4.176,-0.19399999999999998,467.0,346.36,176.59900000000002,0.6829999999999999,0.525,1.0979999999999999,-8.485,-0.0001215066828682778,0.003413801511828141,0
2017-09-07,3.1260000000000003,-1.136,5.52,0.772,1.949,-0.267,2.96,0.7490000000000001,364.0,327.394,146.933,0.249,0.385,0.682,8.286000000000001,-0.0011747073358427287,-0.0001215066828682778,-1
2017-09-08,-2.249,-0.89,5.193,-0.262,-0.691,-0.154,2.807,-0.191,330.0,321.185,141.928,0.062,0.446,0.6409999999999999,-5.375,0.010665909643927319,-0.0011747073358427287,1
2017-09-11,2.69,-0.433,5.194,0.601,2.9619999999999997,0.013000000000000001,2.9219999999999997,1.0090000000000001,301.0,318.73900000000003,137.681,-0.129,0.508,1.3619999999999999,4.939,0.0033706512579769316,0.010665909643927319,1
2017-09-12,8.991,0.061,5.641,1.5830000000000002,4.617,0.17800000000000002,3.0860000000000003,1.4380000000000002,441.0,314.77099999999996,139.248,0.907,0.45799999999999996,1.6219999999999999,6.301,0.00047990401919522534,0.0033706512579769316,0
2017-09-13,4.02,0.552,5.935,0.584,1.636,0.415,3.325,0.36700000000000005,359.0,313.144,138.846,0.33,0.44299999999999995,1.061,-4.971,-0.0003197825478682435,0.00047990401919522534,0
2017-09-14,-2.867,0.732,5.8020000000000005,-0.62,-2.432,0.53,3.36,-0.882,377.0,314.086,139.217,0.452,0.424,1.042,-6.887,0.0013377983925802696,-0.0003197825478682435,1
2017-09-15,-3.327,0.711,5.811,-0.695,-2.149,0.551,3.339,-0.809,406.0,317.827,139.55,0.632,0.461,1.335,-0.45999999999999996,0.0021268911272490066,0.0013377983925802696,1
2017-09-18,4.762,1.578,4.803,0.6629999999999999,3.988,1.129,2.772,1.031,275.0,311.337,136.153,-0.267,0.47600000000000003,1.395,8.088999999999999,0.0010011212558097217,0.0021268911272490066,0
2017-09-19,-1.665,1.453,4.654,-0.67,-1.165,0.997,2.705,-0.799,379.0,302.836,132.415,0.575,0.41200000000000003,0.823,-6.427,0.00036004320518360155,0.0010011212558097217,0
2017-09-20,2.079,1.185,3.952,0.226,0.833,0.888,2.386,-0.023,417.0,300.663,129.608,0.898,0.405,1.7269999999999999,3.744,-0.002679356954330549,0.00036004320518360155,-1
2017-09-21,-2.0709999999999997,0.845,3.951,-0.738,-1.1320000000000001,0.778,2.428,-0.787,462.0,300.307,129.256,1.251,0.387,1.7280000000000002,-4.15,0.000200489193632471,-0.002679356954330549,0
2017-09-22,-4.186,0.495,4.159,-1.126,-3.002,0.599,2.568,-1.402,333.0,304.089,130.209,0.222,0.441,1.197,-2.115,-0.002044579858883131,0.000200489193632471,-1
2017-09-25,-4.418,-0.025,4.178,-1.051,-3.418,0.253,2.625,-1.3980000000000001,275.0,314.485,120.507,-0.32799999999999996,0.484,1.381,-0.2320000000000002,0.0006025790382832877,-0.002044579858883131,0
2017-09-26,-4.993,0.035,4.127,-1.218,-3.623,0.273,2.614,-1.4909999999999999,360.0,303.756,117.92399999999999,0.47700000000000004,0.45799999999999996,0.628,-0.5750000000000002,0.003894331138588699,0.0006025790382832877,1
2017-09-27,-2.254,-0.146,4.107,-0.513,-2.343,0.188,2.569,-0.985,412.0,308.133,120.699,0.861,0.396,1.6119999999999999,2.7390000000000003,0.001199760047989275,0.003894331138588699,1
2017-09-28,10.417,0.574,4.687,2.1,4.611000000000001,0.635,2.6189999999999998,1.518,438.0,311.86400000000003,123.551,1.021,0.39299999999999996,1.662,12.671,0.0035150788895544627,0.001199760047989275,1
2017-09-29,3.812,0.541,4.351,0.752,3.725,0.741,2.591,1.1520000000000001,313.0,314.51,125.944,-0.012,0.428,0.591,-6.605,0.004338653823189757,0.0035150788895544627,1
2017-10-02,2.951,0.445,3.549,0.706,1.9169999999999998,0.579,2.008,0.6659999999999999,256.0,306.935,120.236,-0.424,0.5,1.4140000000000001,-0.8609999999999998,0.00214013950539149,0.004338653823189757,1
2017-10-03,-0.33799999999999997,0.177,3.361,-0.153,0.196,0.39,1.847,-0.105,320.0,300.72700000000003,122.21700000000001,0.158,0.45899999999999996,0.616,-3.289,0.0011864272720073436,0.00214013950539149,1
2017-10-04,4.124,0.599,3.364,1.048,2.8169999999999997,0.625,1.859,1.179,334.0,300.66,122.03,0.273,0.44,1.261,4.462,0.005925106651919048,0.0011864272720073436,1
2017-10-05,4.553,0.98,3.253,1.0979999999999999,2.2230000000000003,0.789,1.729,0.8290000000000001,348.0,297.132,120.24600000000001,0.423,0.428,1.569,0.42900000000000027,-0.0011387732663140965,0.005925106651919048,-1
2017-10-06,4.853,1.196,3.3930000000000002,1.078,1.518,0.8170000000000001,1.73,0.405,423.0,305.295,122.935,0.9570000000000001,0.478,1.85,0.2999999999999998,-0.0016511381059090815,-0.0011387732663140965,-1
2017-10-09,4.644,1.224,3.528,0.9690000000000001,3.3560000000000003,0.826,1.7990000000000002,1.406,242.0,298.83,121.98100000000001,-0.466,0.46299999999999997,1.341,-0.20899999999999963,0.0026383146288634306,-0.0016511381059090815,1
2017-10-10,-2.504,0.9520000000000001,3.569,-0.968,-0.415,0.6579999999999999,1.736,-0.618,331.0,293.048,122.374,0.31,0.45,1.208,-7.148,0.0015709685020843665,0.0026383146288634306,1
2017-10-11,2.127,1.28,3.377,0.251,1.766,0.8220000000000001,1.6880000000000002,0.5589999999999999,291.0,284.512,114.318,0.057,0.5670000000000001,0.767,4.631,-0.001490079209474906,0.0015709685020843665,-1
2017-10-12,8.714,1.8730000000000002,3.5810000000000004,1.911,4.927,1.139,1.778,2.131,311.0,283.043,114.068,0.245,0.537,1.214,6.587000000000001,0.0012174049638703558,-0.001490079209474906,1
2017-10-13,4.208,2.042,3.444,0.629,2.898,1.218,1.66,1.012,293.0,284.39,113.363,0.076,0.457,0.835,-4.506,0.0013335948225123345,0.0012174049638703558,1
2017-10-16,4.43,2.676,2.863,0.613,3.252,1.546,1.3319999999999999,1.281,223.0,276.524,110.678,-0.484,0.52,1.183,0.22199999999999953,0.0007050804966918401,0.0013335948225123345,0
2017-10-17,-2.522,2.513,2.918,-1.725,-0.691,1.444,1.32,-1.617,350.0,272.46,110.23700000000001,0.703,0.494,1.2890000000000001,-6.952,0.000978588483970069,0.0007050804966918401,0
2017-10-18,0.669,2.289,2.748,-0.589,1.314,1.354,1.307,-0.03,407.0,268.737,103.169,1.34,0.364,1.952,3.191,0.0002737368997354279,0.000978588483970069,0
2017-10-19,-5.41,1.819,3.26,-2.217,-3.93,0.973,1.787,-2.7439999999999998,525.0,280.517,118.635,2.061,0.39399999999999996,2.295,-6.079000000000001,0.005160483208879797,0.0002737368997354279,1
2017-10-20,2.75,1.8869999999999998,2.583,0.33399999999999996,2.048,1.0759999999999998,1.298,0.7490000000000001,513.0,286.97,122.18799999999999,1.85,0.365,1.94,8.16,-0.0038893858659687225,0.005160483208879797,-1
2017-10-23,2.803,1.8419999999999999,2.577,0.373,2.7939999999999996,1.084,1.355,1.262,227.0,289.892,127.294,-0.494,0.507,1.1440000000000001,0.052999999999999936,0.0017570575143478781,-0.0038893858659687225,1
2017-10-24,-1.8,1.4869999999999999,2.66,-1.236,-0.092,0.902,1.3,-0.764,410.0,293.149,132.65,0.8809999999999999,0.42700000000000005,1.6680000000000001,-4.603,-0.0049501091362660595,0.0017570575143478781,-1
2017-10-25,1.2009999999999998,1.396,2.4659999999999997,-0.079,-1.212,0.763,1.35,-1.463,408.0,295.143,134.19,0.841,0.424,1.734,3.001,0.0012926475772665513,-0.0049501091362660595,1
2017-10-26,-2.031,1.133,2.5540000000000003,-1.239,0.239,0.8059999999999999,1.2890000000000001,-0.44,481.0,295.572,137.22899999999998,1.351,0.39299999999999996,1.8459999999999999,-3.232,0.008176199045458792,0.0012926475772665513,1
2017-10-27,7.093999999999999,1.266,3.272,1.781,5.7010000000000005,0.93,1.8419999999999999,2.59,301.0,299.216,140.975,0.013000000000000001,0.49200000000000005,0.7390000000000001,9.125,-0.003725117380002608,0.008176199045458792,-1
2017-10-30,2.521,1.587,3.306,0.282,1.505,0.866,1.544,0.414,204.0,295.844,140.607,-0.653,0.495,0.735,-4.5729999999999995,0.0015579357351536204,-0.003725117380002608,1
2017-10-31,0.517,1.496,3.282,-0.298,1.489,0.882,1.546,0.39299999999999996,302.0,294.86,142.891,0.05,0.397,0.715,-2.004,0.0013221854948456103,0.0015579357351536204,1
2017-11-01,8.354,1.489,3.489,1.9680000000000002,5.849,0.915,1.885,2.617,318.0,295.258,142.914,0.159,0.447,1.196,7.836999999999999,0.00038836459668303944,0.0013221854948456103,0
2017-11-02,1.815,1.379,3.4019999999999997,0.128,0.48200000000000004,0.807,1.723,-0.18899999999999997,370.0,298.078,143.776,0.5,0.408,0.9109999999999999,-6.539,0.003338638922320577,0.00038836459668303944,1
2017-11-03,3.395,1.69,3.588,0.475,1.945,1.01,1.8319999999999999,0.51,259.0,300.811,141.653,-0.295,0.42100000000000004,0.7140000000000001,1.58,0.0015476881408383152,0.003338638922320577,1
2017-11-06,3.534,1.806,3.472,0.498,3.049,1.149,1.7930000000000001,1.0590000000000002,177.0,295.336,143.404,-0.825,0.5539999999999999,0.627,0.1389999999999998,-0.0006953834266967724,0.0015476881408383152,0
2017-11-07,5.662000000000001,2.037,3.522,1.0290000000000001,2.331,1.22,1.7169999999999999,0.647,331.0,289.753,142.20600000000002,0.29,0.39,1.146,2.128000000000001,0.0017010090076176774,-0.0006953834266967724,1
2017-11-08,-5.642,1.8159999999999998,4.015,-1.858,-3.028,1.129,1.982,-2.0980000000000003,364.0,285.58099999999996,139.042,0.564,0.396,1.4380000000000002,-11.304000000000002,-0.0036278028636489213,0.0017010090076176774,-1
2017-11-09,1.077,1.9569999999999999,3.855,-0.228,-0.9990000000000001,1.102,1.909,-1.101,410.0,278.246,125.62100000000001,1.0490000000000002,0.42700000000000005,1.624,6.719,-0.0003098733392746786,-0.0036278028636489213,0
2017-11-10,-4.6819999999999995,1.65,4.152,-1.525,-3.1189999999999998,0.992,2.093,-1.965,541.0,288.112,137.429,1.84,0.377,2.215,-5.7589999999999995,0.0009299081715705098,-0.0003098733392746786,0
2017-11-13,-4.387,1.5219999999999998,4.393,-1.345,-3.949,0.86,2.374,-2.026,231.0,282.154,130.077,-0.39299999999999996,0.42,0.838,0.29499999999999993,-0.0023226106143326456,0.0009299081715705098,-1
2017-11-14,-4.716,1.206,4.3839999999999995,-1.351,-4.262,0.633,2.474,-1.9780000000000002,346.0,280.692,131.013,0.498,0.428,1.52,-0.3290000000000006,-0.00500523803980842,-0.0023226106143326456,-1
2017-11-15,-2.424,1.4980000000000002,3.958,-0.991,-1.54,0.825,2.1790000000000003,-1.085,428.0,273.66900000000004,120.255,1.2830000000000001,0.43,1.767,2.2920000000000003,0.00850101388238946,-0.00500523803980842,1
2017-11-16,-0.331,1.085,4.171,-0.33899999999999997,0.919,0.6940000000000001,2.246,0.1,470.0,281.84,127.84,1.472,0.392,1.976,2.093,-0.0029386745031305147,0.00850101388238946,-1
2017-11-17,7.931,1.0759999999999998,4.184,1.6380000000000001,3.847,0.6809999999999999,2.261,1.4,397.0,288.84,131.585,0.8220000000000001,0.40299999999999997,1.766,8.262,0.0017063522841830275,-0.0029386745031305147,1
2017-11-20,1.426,1.081,3.969,0.087,1.601,0.6709999999999999,2.117,0.44,246.0,290.82099999999997,128.459,-0.349,0.48,0.878,-6.505,0.0065427797135134205,0.0017063522841830275,1
2017-11-21,6.3229999999999995,0.976,3.842,1.392,5.653,0.696,2.222,2.231,351.0,291.152,131.036,0.457,0.41600000000000004,0.804,4.896999999999999,-0.0008846494095943389,0.0065427797135134205,0
2017-11-22,6.29,0.87,3.738,1.45,3.097,0.545,1.9569999999999999,1.304,377.0,291.627,131.365,0.65,0.406,1.265,-0.032999999999999474,0.002309824453343677,-0.0008846494095943389,1
2017-11-24,1.6019999999999999,1.1079999999999999,4.216,0.11699999999999999,1.298,0.6759999999999999,2.246,0.27699999999999997,141.0,286.584,136.36,-1.068,0.48200000000000004,0.595,-4.688000000000001,-0.0004993086495641278,0.002309824453343677,0
2017-11-27,1.551,0.8859999999999999,3.964,0.168,0.46,0.512,2.15,-0.024,177.0,278.765,139.795,-0.728,0.508,0.628,-0.050999999999999934,0.010144871844141026,-0.0004993086495641278,1
2017-11-28,3.661,1.272,3.827,0.624,3.301,0.763,2.174,1.167,298.0,273.781,139.09799999999998,0.174,0.47700000000000004,0.632,2.1100000000000003,-0.0006086658804735737,0.010144871844141026,0
2017-11-29,6.28,1.5,3.9560000000000004,1.208,2.4,0.833,2.121,0.7390000000000001,544.0,280.724,149.643,1.7590000000000001,0.355,2.0469999999999997,2.619,0.008754900841228755,-0.0006086658804735737,1
2017-11-30,-0.289,1.8030000000000002,3.8139999999999996,-0.5479999999999999,0.5820000000000001,1.0490000000000002,1.986,-0.23600000000000002,408.0,274.078,139.592,0.9590000000000001,0.42200000000000004,1.263,-6.569,-0.0020753933813801462,0.008754900841228755,-1
2017-12-01,6.571000000000001,1.994,4.029,1.136,3.2680000000000002,1.069,2.083,1.056,523.0,287.435,151.66,1.5530000000000002,0.40700000000000003,2.041,6.86,-0.001210012856387269,-0.0020753933813801462,-1
2017-12-04,3.326,2.154,4.025,0.29100000000000004,3.694,1.281,2.042,1.182,308.0,305.221,160.159,0.017,0.513,1.496,-3.2450000000000006,-0.0035965775725004664,-0.001210012856387269,-1
2017-12-05,-1.609,2.228,3.667,-1.046,-0.521,1.264,1.767,-1.01,407.0,300.751,160.784,0.6609999999999999,0.425,0.9009999999999999,-4.9350000000000005,0.00018997682282739957,-0.0035965775725004664,0
2017-12-06,-3.943,2.186,3.773,-1.624,-2.5140000000000002,1.167,1.926,-1.911,406.0,298.698,158.45,0.677,0.397,1.49,-2.334,0.003153016258927055,0.00018997682282739957,1
2017-12-07,2.059,2.008,3.617,0.013999999999999999,0.9890000000000001,1.122,1.895,-0.07,314.0,293.059,155.506,0.135,0.42700000000000005,0.696,6.002000000000001,0.005453099556938358,0.003153016258927055,1
2017-12-08,2.4219999999999997,2.011,3.625,0.113,0.997,1.101,1.906,-0.055,304.0,296.627,154.86,0.048,0.418,0.767,0.36299999999999955,0.0030130691875989027,0.005453099556938358,1
2017-12-11,2.1919999999999997,2.246,3.627,-0.015,1.865,1.205,1.885,0.35,182.0,290.85900000000004,154.695,-0.7040000000000001,0.484,0.5820000000000001,-0.22999999999999998,0.001764860500920009,0.0030130691875989027,1
2017-12-12,4.961,1.9869999999999999,3.076,0.9670000000000001,3.2319999999999998,1.082,1.587,1.355,299.0,284.85200000000003,153.358,0.092,0.415,0.9440000000000001,2.7690000000000006,-0.00011245220780974627,0.001764860500920009,0
2017-12-13,6.6739999999999995,2.1390000000000002,3.2110000000000003,1.412,3.7939999999999996,1.1420000000000001,1.643,1.614,308.0,287.311,152.967,0.135,0.451,0.773,1.7129999999999992,-0.004086223055295293,-0.00011245220780974627,-1
2017-12-14,-0.045,2.094,3.272,-0.654,-1.146,1.038,1.695,-1.288,352.0,299.20599999999996,147.673,0.358,0.449,0.79,-6.718999999999999,0.008286268162311638,-0.004086223055295293,1
2017-12-15,-6.086,1.696,3.7539999999999996,-2.073,-2.595,0.872,1.8430000000000002,-1.881,364.0,309.123,145.05100000000002,0.37799999999999995,0.431,1.4780000000000002,-6.041,0.0063412254699642965,0.008286268162311638,1
2017-12-18,9.174,2.3409999999999997,4.445,1.537,6.808,1.251,2.458,2.26,209.0,312.817,140.778,-0.737,0.512,0.645,15.26,-0.003840417598805167,0.0063412254699642965,-1
2017-12-19,6.063,2.12,4.122,0.9570000000000001,3.589,1.12,2.184,1.131,352.0,303.344,135.97799999999998,0.358,0.418,0.853,-3.1109999999999998,-0.0005240109293735594,-0.003840417598805167,0
2017-12-20,-5.206,2.037,4.546,-1.5930000000000002,-3.025,1.034,2.414,-1.681,331.0,297.685,132.006,0.252,0.405,0.715,-11.269,0.002059693667380773,-0.0005240109293735594,1
2017-12-21,2.07,1.9709999999999999,4.198,0.024,1.911,1.113,2.209,0.361,320.0,287.175,120.939,0.271,0.391,0.767,7.276,-0.0002616040062818341,0.002059693667380773,0
2017-12-22,3.548,2.101,4.1610000000000005,0.348,1.893,1.137,2.186,0.34600000000000003,328.0,277.29900000000004,103.61,0.489,0.375,1.435,1.4780000000000002,-0.001196216963850069,-0.0002616040062818341,-1
2017-12-26,0.919,2.331,4.034,-0.35,1.024,1.252,2.064,-0.11,114.0,241.396,108.84899999999999,-1.17,0.544,0.602,-2.629,0.0004865451551348212,-0.001196216963850069,0
2017-12-27,0.9890000000000001,2.31,4.038,-0.327,0.595,1.251,2.057,-0.319,230.0,235.456,108.99,-0.05,0.535,0.638,0.07000000000000006,0.0020574592248980656,0.0004865451551348212,1
2017-12-28,0.541,2.162,4.031000000000001,-0.402,0.501,1.185,2.052,-0.33299999999999996,254.0,233.53900000000002,108.052,0.18899999999999997,0.409,1.195,-0.44800000000000006,-0.0037704856833539273,0.0020574592248980656,-1
2017-12-29,4.53,2.195,4.0089999999999995,0.5820000000000001,1.899,1.196,2.033,0.34600000000000003,245.0,233.50099999999998,107.637,0.107,0.457,1.097,3.9890000000000003,0.007157310949561659,-0.0037704856833539273,1
